,A,B,support,confidence,lift
139,DMII wo cmp nt st uncntr,Hy kid NOS w cr kid I-IV,0.014615514931234695,0.008994827973915,0.6154301108264224
1990,Pleural effusion NOS,Need prphyl vc vrl hepat,0.011475643375275292,0.008993494068120934,0.7837028194425906
300,Crnry athrscl natve vssl,Tobacco use disorder,0.012184087723891516,0.008992115917323674,0.7380212717683595
2362,Hypothyroidism NOS,Obstructive sleep apnea,0.013202476475027336,0.008959590418723715,0.6786295310331287
2017,Hy kid NOS w cr kid I-IV,Chr pulmon heart dis NEC,0.010828802883060479,0.008956796628029505,0.8271271279709637
2044,Hy kid NOS w cr kid I-IV,Long-term use anticoagul,0.01737421262571037,0.008956796628029505,0.5155224481813485
591,Pure hypercholesterolem,Old myocardial infarct,0.014525034267145123,0.008908899319858225,0.6133479037643095
976,Septicemia NOS,Urin tract infection NOS,0.02810868460365619,0.008903586873569066,0.31675572866938595
2060,Need prphyl vc vrl hepat,Aortocoronary bypass,0.013993701005682957,0.008891125650058715,0.6353662727571466
1507,Acute kidney failure NOS,Ac posthemorrhag anemia,0.016604164420692735,0.008873943300172809,0.5344408231174684
2314,Hypertension NOS,Acute respiratry failure,0.030865457177619317,0.008855548935709256,0.286908076065384
26,Tobacco use disorder,Urin tract infection NOS,0.02810868460365619,0.008848159266866804,0.3147838254130147
1050,Asthma NOS,Tobacco use disorder,0.012184087723891516,0.00884066706851517,0.7255912193721074
1287,Prim cardiomyopathy NEC,End stage renal disease,0.019004789699835208,0.008837115886724242,0.4649941423345963
1265,Prim cardiomyopathy NEC,Mitral valve disorder,0.010476505829264912,0.008837115886724242,0.8435174886304914
2441,Atrial fibrillation,Need prphyl vc vrl hepat,0.011475643375275292,0.008817365861373612,0.7683548166345915
727,Acute respiratry failure,NB obsrv suspct infect,0.010865380172798818,0.008794361629139899,0.8093929056579486
1006,Pneumonia,Crnry athrscl natve vssl,0.04517295282684696,0.008785187984129982,0.19447894003751762
2214,Hypotension NOS,Acute respiratry failure,0.030865457177619317,0.008779093507554103,0.28443102128809106
1716,Severe sepsis,Thrombocytopenia NOS,0.012983012736597311,0.00876282716476421,0.6749455879422359
435,Hx-ven thrombosis/embols,History of tobacco use,0.010378324683125164,0.008741258741258742,0.84226105928944
298,Hyperlipidemia NEC/NOS,Chr airway obstruct NEC,0.019318584343379897,0.008736717827626918,0.4522442054932882
2087,Need prphyl vc vrl hepat,CHF NOS,0.061386317783493245,0.008723368562321757,0.14210607310066523
2093,Need prphyl vc vrl hepat,Hypotension NOS,0.00942924027044093,0.008723368562321757,0.9251401292284426
1153,Anemia NOS,Acidosis,0.01911259644853768,0.008721675929884567,0.45633129718238097
1914,End stage renal disease,Acute respiratry failure,0.030865457177619317,0.008711507293354943,0.2822413173154518
896,Chr pulmon heart dis NEC,Hypothyroidism NOS,0.021056968166207203,0.00871111111111111,0.41369256211779526
360,Ac posthemorrhag anemia,Pure hypercholesterolem,0.020096333030447704,0.008695652173913044,0.4326984510427036
1035,Pneumonia,History of tobacco use,0.010378324683125164,0.008690723597203855,0.8373917624040712
41,Tobacco use disorder,Old myocardial infarct,0.014525034267145123,0.00869015642281561,0.5982881873450925
1249,Status-post ptca,Depressive disorder NEC,0.01734533581802221,0.008682328907048007,0.5005569795902634
2457,Chr airway obstruct NEC,Ac posthemorrhag anemia,0.016604164420692735,0.00866965620328849,0.522137458027339
523,Aortocoronary bypass,Status-post ptca,0.011308157890683956,0.008666941807676434,0.7664326843911999
495,Septic shock,Hypertension NOS,0.07108700004620289,0.008657243816254417,0.1217837834010108
1251,Prim cardiomyopathy NEC,Hyposmolality,0.012203338929016956,0.008636272343844146,0.707697491160302
935,Long-term use of insulin,History of tobacco use,0.010378324683125164,0.008633284632753353,0.8318572502160014
910,Long-term use of insulin,Aortocoronary bypass,0.013993701005682957,0.008633284632753353,0.6169407670813679
1680,Neuropathy in diabetes,Acute kidney failure NOS,0.04121875529408141,0.008631319358816275,0.20940271721537512
1955,Pleural effusion NOS,Hyperlipidemia NEC/NOS,0.03261154148249681,0.008610792192881744,0.2640412504727294
1966,Pleural effusion NOS,Thrombocytopenia NOS,0.012983012736597311,0.008610792192881744,0.6632352881091395
1926,End stage renal disease,Anemia in chr kidney dis,0.011473718254762748,0.008610210696920584,0.7504289808882556
1044,Pneumonia,Long-term use anticoagul,0.01737421262571037,0.008596259210277726,0.494771152826631
2404,Atrial fibrillation,Esophageal reflux,0.02667639494232339,0.008580127318018268,0.32163743776358183
2239,Hypotension NOS,Pleural effusion NOS,0.01006067979855539,0.008574928542262147,0.8523209876427454
2315,Hypertension NOS,Mitral valve disorder,0.010476505829264912,0.00855765585224503,0.8168425610321529
1306,Anemia in chr kidney dis,Crnry athrscl natve vssl,0.04517295282684696,0.008557046979865772,0.1894285505901264
1346,Anemia in chr kidney dis,Hypothyroidism NOS,0.021056968166207203,0.008557046979865772,0.40637602300213166
879,Chr pulmon heart dis NEC,Acute kidney failure NOS,0.04121875529408141,0.008533333333333334,0.2070254977970825
1836,History of tobacco use,CHF NOS,0.061386317783493245,0.008532739751437582,0.13900067734201238
956,Septicemia NOS,Crnry athrscl natve vssl,0.04517295282684696,0.008522004578987535,0.18865281204116416
1403,NB obsrv suspct infect,Acidosis,0.01911259644853768,0.008504606661941885,0.4449739042437941
1414,NB obsrv suspct infect,Acute respiratry failure,0.030865457177619317,0.008504606661941885,0.27553801043674847
1000,Pneumonia,Tobacco use disorder,0.012184087723891516,0.008501794823351597,0.6977785301627967
904,Long-term use of insulin,Esophageal reflux,0.02667639494232339,0.008500464869172534,0.3186511853476174
1533,Acute kidney failure NOS,Severe sepsis,0.01669657020529485,0.008500303582270795,0.5091047728817479
703,Acute respiratry failure,Acidosis,0.01911259644853768,0.008482504833780328,0.44381750311215995
2454,Chr airway obstruct NEC,Esophageal reflux,0.02667639494232339,0.008470353761833582,0.31752243060380536
1794,Food/vomit pneumonitis,Long-term use anticoagul,0.01737421262571037,0.008466342817487855,0.48729361150785944
1756,Food/vomit pneumonitis,Crnry athrscl natve vssl,0.04517295282684696,0.008466342817487855,0.18742061981071517
846,Thrombocytopenia NOS,Hypothyroidism NOS,0.021056968166207203,0.008451957295373666,0.4013852910191315
2310,Hypertension NOS,Aortocoronary bypass,0.013993701005682957,0.008449331094621676,0.6037953141338616
1053,Asthma NOS,Acidosis,0.01911259644853768,0.008438818565400843,0.44153177136989696
1253,Prim cardiomyopathy NEC,Acidosis,0.01911259644853768,0.008435428800964049,0.4413544137593849
2046,Hy kid NOS w cr kid I-IV,Hypothyroidism NOS,0.021056968166207203,0.008429926238145416,0.400339031317623
1954,Pleural effusion NOS,Esophageal reflux,0.02667639494232339,0.008419441255262151,0.3156139078562037
1984,Pleural effusion NOS,Severe sepsis,0.01669657020529485,0.008419441255262151,0.5042617227214821
1002,Pneumonia,DMII wo cmp nt st uncntr,0.03424404367713419,0.008407330436425468,0.24551219814146258
2094,Need prphyl vc vrl hepat,Long-term use anticoagul,0.01737421262571037,0.008387854386847844,0.48277608704036995
261,Hyperlipidemia NEC/NOS,Obstructive sleep apnea,0.013202476475027336,0.008382526564344746,0.6349207726444662
1185,Anemia NOS,History of tobacco use,0.010378324683125164,0.008379649422830268,0.8074183144853158
1884,CHF NOS,Severe sepsis,0.01669657020529485,0.008373318280176874,0.5014993005881837
906,Long-term use of insulin,Crnry athrscl natve vssl,0.04517295282684696,0.008367645105591712,0.18523573470314952
410,Hx-ven thrombosis/embols,Pure hypercholesterolem,0.020096333030447704,0.008352758352758352,0.4156359441348425
423,Hx-ven thrombosis/embols,Status-post ptca,0.011308157890683956,0.008352758352758352,0.7386488969737182
2435,Atrial fibrillation,Food/vomit pneumonitis,0.013870493292880134,0.008342888774662924,0.6014846479141022
1223,Status-post ptca,Anemia NOS,0.022514284394203075,0.008341845420497106,0.3705134604520206
589,Pure hypercholesterolem,Hy kid NOS w cr kid I-IV,0.014615514931234695,0.008334131621802854,0.5702249740097799
1753,Food/vomit pneumonitis,Acidosis,0.01911259644853768,0.008327550312283136,0.435710047805686
1421,NB obsrv suspct infect,Asthma NOS,0.009581324790931912,0.008327427356484762,0.8691311001549722
2506,Depressive disorder NEC,Crnry athrscl natve vssl,0.04517295282684696,0.008324084350721421,0.18427142415570172
102,DMII wo cmp nt st uncntr,Acidosis,0.01911259644853768,0.008320215875871374,0.4353262989816311
1148,Chronic kidney dis NOS,Chr airway obstruct NEC,0.019318584343379897,0.00831353919239905,0.4303389443361536
649,Obstructive sleep apnea,Depressive disorder NEC,0.01734533581802221,0.008311461067366578,0.47917556365387726
1937,End stage renal disease,CHF NOS,0.061386317783493245,0.008306320907617504,0.13531225210336806
828,Thrombocytopenia NOS,Hyperpotassemia,0.012176387241841339,0.00830367734282325,0.6819491839327828
2443,Atrial fibrillation, initial,0.010270517934422695,0.008303349017437033,0.8084644874244857
1373,Urin tract infection NOS,Anemia NOS,0.022514284394203075,0.008287103623039518,0.36808203529547945
2301,Hypertension NOS,Hyposmolality,0.012203338929016956,0.008286843958186643,0.6790636567900513
757,Mitral valve disorder,Ac posthemorrhag anemia,0.016604164420692735,0.008269018743109152,0.4980087244139783
2445,Atrial fibrillation,Long-term use anticoagul,0.01737421262571037,0.008263809260211143,0.4756364756341449
1852,CHF NOS,DMII wo cmp nt st uncntr,0.03424404367713419,0.008247875309687333,0.24085576421556473
2300,Hypertension NOS,Tobacco use disorder,0.012184087723891516,0.008232681579374967,0.6756912594474905
398,Ac posthemorrhag anemia,Chr airway obstruct NEC,0.019318584343379897,0.008231884057971015,0.4261121783901273
396,Ac posthemorrhag anemia,Hypothyroidism NOS,0.021056968166207203,0.008231884057971015,0.3909339650891322
2422,Atrial fibrillation,Chronic kidney dis NOS,0.014588563244059077,0.008224269502985252,0.5637477361819323
1398,Urin tract infection NOS,Chr airway obstruct NEC,0.019318584343379897,0.008218615163344977,0.42542533227396323
1027,Pneumonia,NB obsrv suspct infect,0.010865380172798818,0.00821840166257321,0.7563841790964437
109,DMII wo cmp nt st uncntr,Aortocoronary bypass,0.013993701005682957,0.008207780526197436,0.5865339357232364
2211,Hypotension NOS,Pure hypercholesterolem,0.020096333030447704,0.008166598611678236,0.40637257549947664
621,Obstructive sleep apnea,Chronic kidney dis NOS,0.014588563244059077,0.008165645960921552,0.5597292772642886
436,Hx-ven thrombosis/embols,CHF NOS,0.061386317783493245,0.008158508158508158,0.13290434176688762
838,Thrombocytopenia NOS,Pleural effusion NOS,0.01006067979855539,0.008155397390272835,0.8106209076889482
1851,CHF NOS,Hyposmolality,0.012203338929016956,0.008153793081820177,0.6681608311666394
2398,Hypothyroidism NOS,Chr airway obstruct NEC,0.019318584343379897,0.008136770890473578,0.42118877583604575
1540,Acute kidney failure NOS,Need prphyl vc vrl hepat,0.011475643375275292,0.008126663864368782,0.7081662960943861
1171,Anemia NOS,Asthma NOS,0.009581324790931912,0.008123129542539546,0.8478085984756042
2324,Hypertension NOS,Status-post ptca,0.011308157890683956,0.008097275632345772,0.7160561172405084
303,Crnry athrscl natve vssl,Acidosis,0.01911259644853768,0.008097165991902834,0.4236559911524923
2274,Long-term use anticoagul,Status-post ptca,0.011308157890683956,0.008088642659279778,0.7152926884708142
273,Hyperlipidemia NEC/NOS,Status-post ptca,0.011308157890683956,0.008087367178276269,0.7151798954751875
771,Mitral valve disorder,Chronic kidney dis NOS,0.014588563244059077,0.00808526277104006,0.5542192631157584
753,Mitral valve disorder,Acidosis,0.01911259644853768,0.00808526277104006,0.4230331966046753
1731,Severe sepsis,Hyp kid NOS w cr kid V,0.018346398484545133,0.008071025020177562,0.4399242187493383
15,Tobacco use disorder,Thrombocytopenia NOS,0.012983012736597311,0.00805814504661084,0.6206683464074596
155,Acidosis,Crnry athrscl natve vssl,0.04517295282684696,0.008058017727639,0.1783814699589441
178,Acidosis,Hyperpotassemia,0.012176387241841339,0.008058017727639,0.661774101594723
1304,Anemia in chr kidney dis,Esophageal reflux,0.02667639494232339,0.008053691275167786,0.3019032853794729
1752,Food/vomit pneumonitis,DMII wo cmp nt st uncntr,0.03424404367713419,0.008049965301873699,0.23507636474745272
744,Acute respiratry failure,Long-term use anticoagul,0.01737421262571037,0.008045905320276929,0.4630946733304388
1172,Anemia NOS,Chronic kidney dis NOS,0.014588563244059077,0.008037622915775972,0.5509537012871466
1079,Asthma NOS,Acute kidney failure NOS,0.04121875529408141,0.008036970062286517,0.19498332749122446
1981,Pleural effusion NOS,Hyp kid NOS w cr kid V,0.018346398484545133,0.008036739380022962,0.43805542470872694
1965,Pleural effusion NOS,Mitral valve disorder,0.010476505829264912,0.008036739380022962,0.7671202126927907
2316,Hypertension NOS,Thrombocytopenia NOS,0.012983012736597311,0.008016032064128256,0.6174246476345335
802,Thrombocytopenia NOS,DMII wo cmp nt st uncntr,0.03424404367713419,0.00800711743772242,0.23382511461603528
1535,Acute kidney failure NOS,History of tobacco use,0.010378324683125164,0.007986548970155528,0.7695412519846687
911,Long-term use of insulin,Pure hypercholesterolem,0.020096333030447704,0.007969185814849249,0.3965492511880269
441,Hx-ven thrombosis/embols,Old myocardial infarct,0.014525034267145123,0.007964257964257964,0.5483125077558477
1198,Anemia NOS,Chr airway obstruct NEC,0.019318584343379897,0.007952116289012398,0.4116303838659603
1689,Neuropathy in diabetes,Hy kid NOS w cr kid I-IV,0.014615514931234695,0.007926721860137396,0.5423498178088317
1677,Neuropathy in diabetes,Urin tract infection NOS,0.02810868460365619,0.007926721860137396,0.28200259001470107
1106,Chronic kidney dis NOS,Crnry athrscl natve vssl,0.04517295282684696,0.00791765637371338,0.17527427095728396
1750,Food/vomit pneumonitis,Tobacco use disorder,0.012184087723891516,0.00791117279666898,0.6493036635936338
766,Mitral valve disorder,Chr pulmon heart dis NEC,0.010828802883060479,0.007901506798970967,0.7296750051043326
13,Tobacco use disorder,Acute respiratry failure,0.030865457177619317,0.007900142202559647,0.2559541612196846
953,Septicemia NOS,Acidosis,0.01911259644853768,0.007886034088018317,0.4126092500959849
1311,Anemia in chr kidney dis,Pure hypercholesterolem,0.020096333030447704,0.007885906040268457,0.3924052227996331
2091,Need prphyl vc vrl hepat,Old myocardial infarct,0.014525034267145123,0.007884583123636974,0.5428271616178899
667,Subendo infarct,Long-term use of insulin,0.014494232338944419,0.007872539831302717,0.5431498300292912
141,DMII wo cmp nt st uncntr,Old myocardial infarct,0.014525034267145123,0.007870474477175624,0.5418558285248408
2423,Atrial fibrillation,Anemia NOS,0.022514284394203075,0.007868411687952236,0.3494853111999498
2286,Long-term use anticoagul,History of tobacco use,0.010378324683125164,0.007867036011080332,0.758025620827983
226,Esophageal reflux,Urin tract infection NOS,0.02810868460365619,0.007866060474850256,0.27984448883912166
749,Acute respiratry failure,Depressive disorder NEC,0.01734533581802221,0.007858791243061186,0.45307806810495527
560,Pure hypercholesterolem,Aortocoronary bypass,0.013993701005682957,0.007855158540090047,0.561335313431379
1046,Pneumonia,Hypothyroidism NOS,0.021056968166207203,0.007840544114868694,0.372349146039524
1076,Asthma NOS,Urin tract infection NOS,0.02810868460365619,0.007836045810729355,0.278776681343178
1236,Status-post ptca,CHF NOS,0.061386317783493245,0.007831120190670752,0.12757110172808797
1766,Food/vomit pneumonitis,Thrombocytopenia NOS,0.012983012736597311,0.007772380291464261,0.5986576805516797
2023,Hy kid NOS w cr kid I-IV,Anemia NOS,0.022514284394203075,0.007771338250790305,0.3451736735097497
2395,Hypothyroidism NOS,Long-term use anticoagul,0.01737421262571037,0.007771073322362407,0.447276287551746
411,Hx-ven thrombosis/embols,Obstructive sleep apnea,0.013202476475027336,0.00777000777000777,0.5885265377828808
2236,Hypotension NOS,History of tobacco use,0.010378324683125164,0.007758268681094325,0.7475453811643638
183,Acidosis,Severe sepsis,0.01669657020529485,0.007755842062852538,0.4645170815017439
165,Acidosis,Thrombocytopenia NOS,0.012983012736597311,0.007755842062852538,0.5973838445825363
1476,Hyperpotassemia,Anemia in chr kidney dis,0.011473718254762748,0.00774703557312253,0.6751983446958644
1464,Hyperpotassemia,Acute respiratry failure,0.030865457177619317,0.00774703557312253,0.2509937088746555
1316,Anemia in chr kidney dis,Thrombocytopenia NOS,0.012983012736597311,0.0077181208053691275,0.5944784128273105
750,Mitral valve disorder,Tobacco use disorder,0.012184087723891516,0.007717750826901874,0.6334286982987083
2484,Chr airway obstruct NEC,Severe sepsis,0.01669657020529485,0.007673143996013951,0.4595640842201608
1354,Urin tract infection NOS,Esophageal reflux,0.02667639494232339,0.007670707485788644,0.2875466307337764
168,Acidosis,Septicemia NOS,0.015135297469621597,0.007655116841257051,0.5057790807628203
1973,Pleural effusion NOS,Anemia NOS,0.022514284394203075,0.007654037504783774,0.3399636146887492
1049,Pneumonia,Depressive disorder NEC,0.01734533581802221,0.007651615341016437,0.441133882981166
2299,Long-term use anticoagul,Depressive disorder NEC,0.01734533581802221,0.007645429362880886,0.44077724658043843
871,Chr pulmon heart dis NEC,Chronic kidney dis NOS,0.014588563244059077,0.007644444444444444,0.5240025571097622
2332,Hypertension NOS, organism NOS,0.020379325745791686,0.007636895412446515,0.37473739355795554
1068,Asthma NOS,Long-term use of insulin,0.014494232338944419,0.007635121559172192,0.52676964054574
1256,Prim cardiomyopathy NEC,Crnry athrscl natve vssl,0.04517295282684696,0.007632054629443663,0.16895186503964424
960,Septicemia NOS,Aortocoronary bypass,0.013993701005682957,0.007631645891630628,0.5453629378340551
1429,NB obsrv suspct infect,Acute kidney failure NOS,0.04121875529408141,0.007618710134656272,0.18483600682018267
1151,Anemia NOS,Hyposmolality,0.012203338929016956,0.007610089781958102,0.6236071804793457
1455,Hyperpotassemia,Hyperlipidemia NEC/NOS,0.03261154148249681,0.00758893280632411,0.23270696389489057
44,Tobacco use disorder,Long-term use anticoagul,0.01737421262571037,0.007584136514457261,0.4365168469985369
72,Hyposmolality,Anemia NOS,0.022514284394203075,0.007572172266919072,0.3363274681236921
90,Hyposmolality,Need prphyl vc vrl hepat,0.011475643375275292,0.007572172266919072,0.659847297384093
922,Long-term use of insulin,Anemia NOS,0.022514284394203075,0.007570726524106787,0.33626325365491433
941,Long-term use of insulin,Old myocardial infarct,0.014525034267145123,0.007570726524106787,0.5212191850886975
800,Thrombocytopenia NOS,Tobacco use disorder,0.012184087723891516,0.007562277580071174,0.6206683464074595
1038,Pneumonia,Pleural effusion NOS,0.01006067979855539,0.007557150954090308,0.7511570893226756
1557,Hyp kid NOS w cr kid V,Ac posthemorrhag anemia,0.016604164420692735,0.007555089192025184,0.4550117067384461
2074,Need prphyl vc vrl hepat,Status-post ptca,0.011308157890683956,0.00754906894816306,0.6675772500826362
764,Mitral valve disorder,Acute respiratry failure,0.030865457177619317,0.007533994854832782,0.24409147130001743
1380,Urin tract infection NOS,Hyp kid NOS w cr kid V,0.018346398484545133,0.007533730566399562,0.4106381191243567
2339,Hypertension NOS,Pleural effusion NOS,0.01006067979855539,0.00752857065482316,0.7483162972649409
2425,Atrial fibrillation,Prim cardiomyopathy NEC,0.009585175031957001,0.00751255387291922,0.7837680426150117
657,Subendo infarct,Ac posthemorrhag anemia,0.016604164420692735,0.007497656982193065,0.45155280279260557
598,Pure hypercholesterolem,Chr airway obstruct NEC,0.019318584343379897,0.007471980074719801,0.38677679181395624
309,Crnry athrscl natve vssl,Aortocoronary bypass,0.013993701005682957,0.007457916045173663,0.5329480772917001
294,Hyperlipidemia NEC/NOS,Long-term use anticoagul,0.01737421262571037,0.00743801652892562,0.42810668253931916
2503,Depressive disorder NEC,Acidosis,0.01911259644853768,0.007436182019977803,0.3890723084119087
1064,Asthma NOS,Acute respiratry failure,0.030865457177619317,0.007434197307615029,0.24085816272974564
2416,Atrial fibrillation,Thrombocytopenia NOS,0.012983012736597311,0.007433474358467439,0.5725538832380181
1454,Hyperpotassemia,Esophageal reflux,0.02667639494232339,0.007430830039525692,0.2785545069186362
746,Acute respiratry failure,Hypothyroidism NOS,0.021056968166207203,0.007422191729557787,0.35248150023179137
2123,Old myocardial infarct,Anemia NOS,0.022514284394203075,0.0074221338634857525,0.32966332544847776
2384,Hypothyroidism NOS,Severe sepsis,0.01669657020529485,0.007405375754251234,0.44352676407175085
2491,Chr airway obstruct NEC,Need prphyl vc vrl hepat,0.011475643375275292,0.007374190333831589,0.6425949371796932
2411,Atrial fibrillation,Pure hypercholesterolem,0.020096333030447704,0.007354394844015658,0.3659570545966324
799,Mitral valve disorder,Depressive disorder NEC,0.01734533581802221,0.00735023888276369,0.4237588110070847
785,Mitral valve disorder,History of tobacco use,0.010378324683125164,0.00735023888276369,0.7082298065616459
1890,CHF NOS,Need prphyl vc vrl hepat,0.011475643375275292,0.007307053031015774,0.6367445198549039
377,Ac posthemorrhag anemia,NB obsrv suspct infect,0.010865380172798818,0.007304347826086957,0.6722588358549286
644,Obstructive sleep apnea,Long-term use anticoagul,0.01737421262571037,0.007290755322251386,0.4196308333111178
323,Crnry athrscl natve vssl,Status-post ptca,0.011308157890683956,0.0072874493927125505,0.6444417793915133
1544,Acute kidney failure NOS,Long-term use anticoagul,0.01737421262571037,0.007285974499089253,0.4193556655515695
571,Pure hypercholesterolem,Chronic kidney dis NOS,0.014588563244059077,0.0072803908420346775,0.49904783084101734
2466,Chr airway obstruct NEC,Thrombocytopenia NOS,0.012983012736597311,0.0072745391131041354,0.5603120986393412
1034,Pneumonia,Food/vomit pneumonitis,0.013870493292880134,0.007273757793311921,0.524405126748132
1483,Hyperpotassemia,Severe sepsis,0.01669657020529485,0.007272727272727273,0.43558210957726695
1456,Hyperpotassemia,Crnry athrscl natve vssl,0.04517295282684696,0.007272727272727273,0.16099738488658155
1992,Pleural effusion NOS, initial,0.010270517934422695,0.007271335629544585,0.7079813964565465
0,Tobacco use disorder,Hyposmolality,0.012203338929016956,0.0072681308263548745,0.5955854269582563
2041,Hy kid NOS w cr kid I-IV,Old myocardial infarct,0.014525034267145123,0.007244467860906217,0.49875736798038606
2016,Hy kid NOS w cr kid I-IV,Thrombocytopenia NOS,0.012983012736597311,0.007244467860906217,0.5579958987858856
1553,Hyp kid NOS w cr kid V,Acidosis,0.01911259644853768,0.007240293809024134,0.37882314046232557
1821,History of tobacco use,Asthma NOS,0.009581324790931912,0.007234279354479688,0.7550395704492194
1660,Neuropathy in diabetes,Aortocoronary bypass,0.013993701005682957,0.007222124361458517,0.5160982329496359
1784,Food/vomit pneumonitis,Severe sepsis,0.01669657020529485,0.007217210270645385,0.4322570553056848
2071,Need prphyl vc vrl hepat,Asthma NOS,0.009581324790931912,0.007213554772689146,0.7528765520522064
1872,CHF NOS,Chronic kidney dis NOS,0.014588563244059077,0.007212970803148619,0.4944263998091771
2262,Long-term use anticoagul,Obstructive sleep apnea,0.013202476475027336,0.007202216066481994,0.5455200833044531
144,DMII wo cmp nt st uncntr,Long-term use anticoagul,0.01737421262571037,0.007195862379131999,0.4141691214532254
1932,End stage renal disease, organism NOS,0.020379325745791686,0.007192058346839546,0.3529095337378716
2450,Chr airway obstruct NEC,Tobacco use disorder,0.012184087723891516,0.007174887892376682,0.5888736239404776
2148,Old myocardial infarct,Chr airway obstruct NEC,0.019318584343379897,0.007157057654075547,0.37047526500191674
2232,Hypotension NOS, organism NOS,0.020379325745791686,0.0071457737852184565,0.35063838099226874
1107,Chronic kidney dis NOS,Ac posthemorrhag anemia,0.016604164420692735,0.007125890736342043,0.429162862749148
1126,Chronic kidney dis NOS,Urin tract infection NOS,0.02810868460365619,0.007125890736342043,0.2535120670646806
957,Septicemia NOS,Ac posthemorrhag anemia,0.016604164420692735,0.0071228694988552535,0.4289809061381291
861,Chr pulmon heart dis NEC,Pure hypercholesterolem,0.020096333030447704,0.0071111111111111115,0.35385117774158875
872,Chr pulmon heart dis NEC,Anemia NOS,0.022514284394203075,0.0071111111111111115,0.3158488622868273
33,Tobacco use disorder,Severe sepsis,0.01669657020529485,0.007110127982303681,0.4258436250607267
2321,Hypertension NOS,Asthma NOS,0.009581324790931912,0.007095271624329741,0.7405313752692054
2267,Long-term use anticoagul,Chr pulmon heart dis NEC,0.010828802883060479,0.007091412742382271,0.6548658073253308
1407,NB obsrv suspct infect,Ac posthemorrhag anemia,0.016604164420692735,0.007087172218284904,0.4268310068920182
2410,Atrial fibrillation,Aortocoronary bypass,0.013993701005682957,0.0070776165434344234,0.5057715997047633
200,Esophageal reflux,Tobacco use disorder,0.012184087723891516,0.007072237858122249,0.5804486982028576
476,Septic shock,Urin tract infection NOS,0.02810868460365619,0.007067137809187279,0.2514218615647362
349,Crnry athrscl natve vssl,Depressive disorder NEC,0.01734533581802221,0.007031749414020882,0.4053971331425437
1288,Prim cardiomyopathy NEC,Pleural effusion NOS,0.01006067979855539,0.007029524000803374,0.6987126259413148
2100,Old myocardial infarct,Tobacco use disorder,0.012184087723891516,0.007024519549370444,0.5765322532598165
1194,Anemia NOS,Long-term use anticoagul,0.01737421262571037,0.007011543394613082,0.40356035382215805
1504,Acute kidney failure NOS,Esophageal reflux,0.02667639494232339,0.0070057447106627434,0.2626196202976359
206,Esophageal reflux,Ac posthemorrhag anemia,0.016604164420692735,0.00700007216569243,0.42158533174777985
617,Obstructive sleep apnea,Long-term use of insulin,0.014494232338944419,0.00699912510936133,0.48289036257238993
983,Septicemia NOS,Severe sepsis,0.01669657020529485,0.006995675400661409,0.4189887692289597
1103,Chronic kidney dis NOS,Acidosis,0.01911259644853768,0.006993929796780153,0.36593300212307184
1003,Pneumonia,Acidosis,0.01911259644853768,0.006990364632533535,0.3657464673287953
331,Crnry athrscl natve vssl, organism NOS,0.020379325745791686,0.0069891327509056045,0.34295210931347203
1383,Urin tract infection NOS,Severe sepsis,0.01669657020529485,0.00698582288884323,0.4183986772701301
2257,Long-term use anticoagul,Ac posthemorrhag anemia,0.016604164420692735,0.006980609418282549,0.4204131711429604
2497,Chr airway obstruct NEC,Hypothyroidism NOS,0.021056968166207203,0.006975585450921774,0.3312720708822832
115,DMII wo cmp nt st uncntr,Thrombocytopenia NOS,0.012983012736597311,0.006970991679784124,0.5369317446738587
834,Thrombocytopenia NOS,Food/vomit pneumonitis,0.013870493292880134,0.006969157769869514,0.5024448390344454
250,Hyperlipidemia NEC/NOS,Tobacco use disorder,0.012184087723891516,0.0069657615112160565,0.5717097306807012
2229,Hypotension NOS,Hyperpotassemia,0.012176387241841339,0.006941608819926501,0.5700877183072223
74,Hyposmolality,Prim cardiomyopathy NEC,0.009585175031957001,0.006941157911342483,0.7241555723500763
1433,NB obsrv suspct infect,Severe sepsis,0.01669657020529485,0.0069099929128277815,0.4138570273933547
594,Pure hypercholesterolem,Long-term use anticoagul,0.01737421262571037,0.006897212376664431,0.3969798531449956
2318,Hypertension NOS,Long-term use of insulin,0.014494232338944419,0.006878622109083031,0.4745765038277277
2461,Chr airway obstruct NEC,Pure hypercholesterolem,0.020096333030447704,0.0068759342301943195,0.3421487004508075
2465,Chr airway obstruct NEC,Mitral valve disorder,0.010476505829264912,0.0068759342301943195,0.6563194200672507
2268,Long-term use anticoagul,Long-term use of insulin,0.014494232338944419,0.006869806094182826,0.47396826085948734
241,Esophageal reflux,Old myocardial infarct,0.014525034267145123,0.0068557407808327924,0.4719948094263794
172,Acidosis,Anemia NOS,0.022514284394203075,0.00684931506849315,0.304220864788254
2011,Hy kid NOS w cr kid I-IV,Pure hypercholesterolem,0.020096333030447704,0.00684931506849315,0.3408241223966501
387,Ac posthemorrhag anemia,End stage renal disease,0.019004789699835208,0.0068405797101449275,0.3599397740351866
2312,Hypertension NOS,Obstructive sleep apnea,0.013202476475027336,0.0068244597302713535,0.5169075470939041
781,Mitral valve disorder, organism NOS,0.020379325745791686,0.006798970966556413,0.33362099665934214
406,Hx-ven thrombosis/embols,Crnry athrscl natve vssl,0.04517295282684696,0.006798756798756799,0.15050503394846032
